,reportedTests,reportedCases,specimenCases,reportedDeaths,specimenDeaths,certificateDeaths,hospitalisations,inHospital,posTests,mortCases,mortality,hospitalisationRate
2020-11-19,11542.42857142857,906.5714285714286,865.0,23.571428571428573,24.285714285714285,30.714285714285715,74.57142857142857,1110.7142857142858,7.854252014307463,30306.857142857145,0.08013273752286139,0.24605464109960967
2020-11-20,11771.714285714286,938.4285714285714,876.0,23.857142857142858,23.0,29.428571428571427,75.0,1116.4285714285713,7.971893886070726,30351.714285714286,0.07577825681768975,0.2471030113620318
2020-11-21,11539.57142857143,950.2857142857143,883.4285714285714,25.0,24.142857142857142,30.714285714285715,74.28571428571429,1122.857142857143,8.235017393565,30315.571428571428,0.07963846962192933,0.2450414449905518
2020-11-22,11454.0,875.2857142857143,896.1428571428571,24.285714285714285,24.428571428571427,31.857142857142858,73.28571428571429,1123.0,7.641747112674301,30182.428571428572,0.08093640102803427,0.24280920308410286
2020-11-23,11392.57142857143,875.2857142857143,901.5714285714286,25.285714285714285,24.714285714285715,32.714285714285715,73.28571428571429,1126.2857142857142,7.682951296584241,29973.285714285714,0.08245437603961624,0.24450343877643427
2020-11-24,11678.142857142857,859.5714285714286,909.1428571428571,23.428571428571427,23.142857142857142,32.285714285714285,74.14285714285714,1122.142857142857,7.360514758951399,29740.0,0.07781727351330579,0.24930348736670188
2020-11-25,12071.714285714286,898.0,959.1428571428571,23.428571428571427,23.0,30.857142857142858,72.71428571428571,1123.142857142857,7.438877186338784,29480.571428571428,0.0780174836696323,0.24665154775057666
2020-11-26,11988.285714285714,927.0,993.2857142857143,24.142857142857142,23.571428571428573,31.571428571428573,76.42857142857143,1122.2857142857142,7.732548440143951,29215.714285714286,0.08068065131289424,0.2616008997115055
2020-11-27,12410.0,939.1428571428571,1007.4285714285714,22.714285714285715,24.285714285714285,31.428571428571427,77.71428571428571,1126.4285714285713,7.567629791642684,28823.57142857143,0.08425643694396946,0.2696205982207022
2020-11-28,12466.42857142857,1000.4285714285714,1030.857142857143,22.857142857142858,25.0,31.285714285714285,75.14285714285714,1123.7142857142858,8.024981378559561,28496.0,0.08773161145423919,0.2636961578567418
2020-11-29,12574.0,1028.4285714285713,1066.4285714285713,23.571428571428573,24.857142857142858,31.142857142857142,76.71428571428571,1126.5714285714287,8.179008839101092,28237.14285714286,0.08802995041991298,0.27167864008904175
2020-11-30,12489.714285714286,1015.5714285714286,1134.142857142857,22.714285714285715,23.714285714285715,30.0,75.42857142857143,1126.7142857142858,8.131262295831998,27895.714285714286,0.0850104982844267,0.2703948379167307
2020-12-01,12794.0,1025.857142857143,1208.142857142857,23.0,23.857142857142858,29.428571428571427,78.85714285714286,1134.857142857143,8.018267491458051,27577.14285714286,0.08651056775797762,0.2859510982179859
2020-12-02,12743.714285714286,1107.7142857142858,1252.0,24.428571428571427,24.571428571428573,30.857142857142858,80.85714285714286,1142.2857142857142,8.69224043225792,27370.714285714283,0.08977269761736999,0.295414807275764
2020-12-03,13102.142857142857,1139.4285714285713,1344.5714285714287,23.857142857142858,24.142857142857142,31.428571428571427,74.71428571428571,1149.857142857143,8.696505478929291,27210.714285714286,0.08872555453471584,0.2745767161044756
2020-12-04,13179.42857142857,1191.7142857142858,1439.2857142857142,25.571428571428573,24.142857142857142,32.42857142857143,70.71428571428571,1156.4285714285713,9.042230315643428,27158.0,0.08889777282147855,0.26038105057178623
2020-12-05,13919.0,1220.2857142857142,1537.7142857142858,24.857142857142858,22.428571428571427,30.857142857142858,72.85714285714286,1165.142857142857,8.767050178071084,27182.85714285714,0.08250998528484338,0.2680260668488543
2020-12-06,14489.42857142857,1350.5714285714287,1642.142857142857,24.571428571428573,22.285714285714285,30.0,71.28571428571429,1175.7142857142858,9.321081379527934,27348.714285714283,0.08148724672353362,0.2606547186861749
2020-12-07,14759.142857142857,1524.7142857142858,1785.857142857143,24.428571428571427,22.714285714285715,31.428571428571427,71.42857142857143,1183.857142857143,10.330642507307818,27790.85714285714,0.08173294403092488,0.2570218365752355
2020-12-08,15062.714285714286,1540.857142857143,1927.4285714285713,25.571428571428573,23.571428571428573,32.142857142857146,70.85714285714286,1192.4285714285713,10.229611434099336,28345.571428571428,0.08315735892228063,0.24997606076031026
2020-12-09,15016.42857142857,1649.142857142857,2077.1428571428573,22.714285714285715,24.0,32.285714285714285,69.71428571428571,1206.7142857142858,10.982257527469914,29047.714285714283,0.0826226799256396,0.23999921311733405
2020-12-10,15315.857142857143,1719.857142857143,2199.5714285714284,24.0,24.714285714285715,32.142857142857146,77.57142857142857,1226.857142857143,11.229258191790022,29878.428571428572,0.08271614973057485,0.25962352198671756
2020-12-11,15672.857142857143,1828.857142857143,2358.714285714286,23.428571428571427,24.714285714285715,31.571428571428573,86.0,1256.857142857143,11.66894540151308,30897.42857142857,0.07998816360122435,0.27834031495917366
2020-12-12,12876.142857142857,1950.142857142857,2466.1428571428573,24.428571428571427,26.571428571428573,33.857142857142854,89.0,1285.857142857143,15.145396247767188,32041.285714285714,0.08292872142637402,0.27776663144425273
2020-12-13,11824.857142857143,1676.4285714285713,2614.285714285714,22.428571428571427,26.142857142857142,34.285714285714285,89.28571428571429,1318.142857142857,14.177157078309612,32827.28571428572,0.07963758371737795,0.27198628318776624
2020-12-14,11462.857142857143,1563.142857142857,2761.1428571428573,26.857142857142858,27.571428571428573,34.42857142857143,89.85714285714286,1364.0,13.636590229312063,33505.57142857143,0.08228908625004798,0.2681856748770993
2020-12-15,10465.857142857143,1539.5714285714287,2843.8571428571427,23.714285714285715,28.571428571428573,37.285714285714285,88.42857142857143,1406.0,14.710418913200748,34123.0,0.08373070530559615,0.25914653292082007
2020-12-16,17776.85714285714,1295.5714285714287,2908.1428571428573,23.571428571428573,29.857142857142858,40.142857142857146,96.28571428571429,1439.2857142857142,7.287966698275447,34537.85714285714,0.08644758339710051,0.2787831158356256
2020-12-17,18104.571428571428,2652.714285714286,2924.1428571428573,26.285714285714285,32.142857142857146,41.285714285714285,99.57142857142857,1474.2857142857142,14.652179402203075,36284.0,0.08858686237145064,0.27442241365733816
2020-12-18,18077.0,2733.714285714286,2884.8571428571427,27.571428571428573,35.142857142857146,46.42857142857143,99.85714285714286,1502.857142857143,15.122610420502768,38079.28571428571,0.09228864587045828,0.26223481082703387
2020-12-19,20534.285714285714,2815.285714285714,2868.4285714285716,28.142857142857142,35.285714285714285,46.42857142857143,100.57142857142857,1536.4285714285713,13.710171142340336,39944.28571428572,0.08833732699116625,0.25177926397482203
2020-12-20,21865.714285714286,3148.714285714286,2793.285714285714,38.0,37.142857142857146,48.0,104.28571428571429,1568.857142857143,14.400235201881614,42217.71428571428,0.0879793180926084,0.24701885464463125
2020-12-21,23830.428571428572,3339.4285714285716,2679.714285714286,34.714285714285715,38.142857142857146,49.0,107.85714285714286,1590.857142857143,14.013296325825925,44681.857142857145,0.08536542476492537,0.24138912246261668
2020-12-22,25674.14285714286,3646.0,2611.8571428571427,36.857142857142854,38.57142857142857,48.142857142857146,113.0,1619.7142857142858,14.201058318819934,47468.28571428572,0.08125726048670089,0.23805367794437188
2020-12-23,18610.714285714286,4000.714285714286,2512.0,39.857142857142854,38.57142857142857,48.285714285714285,114.71428571428571,1649.2857142857142,21.49683362118595,50571.0,0.07627183281214246,0.2268380805487052
2020-12-24,18272.85714285714,2671.1428571428573,2325.8571428571427,41.42857142857143,38.142857142857146,49.0,117.28571428571429,1669.142857142857,14.618090845125481,52315.14285714286,0.07290978301830117,0.22419075602256652
2020-12-25,15466.42857142857,2271.0,2055.285714285714,36.0,36.142857142857146,46.0,115.42857142857143,1670.857142857143,14.68341569297557,53647.0,0.06737162775711064,0.21516314319266955
2020-12-26,18294.0,2152.714285714286,2015.7142857142858,36.0,37.285714285714285,46.857142857142854,110.57142857142857,1686.7142857142858,11.76732418123038,54799.28571428571,0.06804051147694834,0.20177530989715717
2020-12-27,17787.571428571428,2411.0,2056.8571428571427,36.142857142857146,36.42857142857143,47.42857142857143,111.57142857142857,1705.2857142857142,13.554407973464619,56181.857142857145,0.06484045434087772,0.1985897836871588
2020-12-28,16483.285714285714,2369.5714285714284,2001.4285714285713,36.857142857142854,38.142857142857146,50.142857142857146,116.28571428571429,1728.142857142857,14.375601258417618,57535.85714285714,0.0662940625845746,0.20210998855372178
2020-12-29,15296.285714285714,2333.714285714286,2123.8571428571427,38.142857142857146,39.0,51.42857142857143,118.0,1751.7142857142858,15.256738330500403,58843.71428571429,0.06627725743252101,0.20053118915480717
2020-12-30,14663.857142857143,2229.1428571428573,2160.4285714285716,32.714285714285715,41.285714285714285,52.142857142857146,121.0,1777.5714285714287,15.201613296053464,59965.142857142855,0.06884952210331717,0.20178389350003337
